314598_0.mid,"Ax385, Bx1733, Ax263",ABA,B:47.250s; A:2:20.320,2381,"A:0.961, B:0.937, C:0.621","Ax371, Bx1, Ax2, Bx1, Ax20, Bx1, Ax1, Bx1, Ax1, Bx2, Ax3, Bx843, Cx1, Bx8, Cx1, Bx204, Cx1, Bx627, Ax1, Bx5, Ax1, Bx2, Ax1, Bx2, Ax2, Bx1, Ax4, Bx1, Ax5, Bx1, Ax4, Bx1, Ax3, Bx2, Ax1, Bx1, Ax254"
314735_0.mid,"Ax1471, Bx986",AB,B:2:29.650,2457,"A:0.992, B:0.980","Ax1442, Bx1, Ax3, Bx2, Ax2, Bx3, Ax1, Bx4, Ax2, Bx1, Ax2, Bx1, Ax2, Bx5, Ax1, Bx17, Ax1, Bx967"
314526_0.mid,"Ax858, Bx1238, Ax216",ABA,B:1:41.900; A:2:57.180,2312,"A:0.970, B:0.917","Ax828, Bx1, Ax11, Bx1, Ax4, Bx5, Ax2, Bx1, Ax3, Bx2, Ax1, Bx20, Ax1, Bx1195, Ax1, Bx3, Ax1, Bx6, Ax3, Bx2, Ax1, Bx1, Ax10, Bx1, Ax208"
315224_0.mid,"Ax1784, Bx942, Ax515",ABA,B:1:59.430; A:2:50.480,3241,"A:0.981, B:0.930, C:0.810","Ax1669, Bx13, Ax1, Bx881, Ax1, Bx27, Ax1, Bx1, Ax1, Bx4, Ax3, Bx3, Ax2, Bx2, Ax1, Bx3, Ax4, Bx2, Ax4, Bx1, Ax11, Bx1, Ax482, Cx1, Ax16, Cx1, Ax1, Cx1, Ax1, Cx1, Ax1, Cx1, Ax5, Cx1, Ax4, Cx8, Ax2, Cx4, Ax1, Cx34, Ax1, Cx2, Ax1, Cx36"
315022_0.mid,"Ax475, Bx1371, Ax565",ABA,B:1:05.120; A:2:08.400,2411,"A:0.974, B:0.977","Ax461, Bx1, Ax2, Bx1, Ax6, Bx1, Ax1, Bx1, Ax1, Bx1, Ax1, Bx1, Ax5, Bx5, Ax1, Bx11, Ax1, Bx1328, Ax2, Bx2, Ax1, Bx3, Ax2, Bx3, Ax4, Bx1, Ax10, Bx2, Ax1, Bx1, Ax2, Bx1, Ax547"
314030_0.mid,"Ax819, Bx894, Ax121",ABA,B:1:35.740; A:2:28.940,1834,"A:0.971, B:0.957","Ax791, Bx1, Ax2, Bx1, Ax5, Bx2, Ax1, Bx3, Ax1, Bx1, Ax1, Bx4, Ax1, Bx864, Ax1, Bx4, Ax1, Bx2, Ax1, Bx3, Ax1, Bx3, Ax1, Bx4, Ax7, Bx1, Ax9, Bx1, Ax117"
314948_0.mid,"Ax1242, Bx259, Ax652",ABA,B:53.160s; A:1:08.620,2153,"A:0.991, B:0.911","Ax1215, Bx1, Ax5, Bx1, Ax2, Bx1, Ax1, Bx1, Ax2, Bx5, Ax1, Bx253, Ax1, Bx2, Ax1, Bx11, Ax1, Bx8, Ax2, Bx2, Ax637"
314965_0.mid,"Ax2129, Bx783, Ax483",ABA,B:2:37.590; A:3:13.330,3395,"A:0.949, B:0.908","Ax1974, Bx1, Ax17, Bx1, Ax8, Bx1, Ax8, Bx2, Ax11, Bx1, Ax2, Bx2, Ax3, Bx5, Ax3, Bx8, Ax1, Bx2, Ax1, Bx2, Ax1, Bx14, Ax1, Bx2, Ax1, Bx726, Ax1, Bx2, Ax1, Bx11, Ax1, Bx6, Ax1, Bx2, Ax1, Bx14, Ax4, Bx2, Ax1, Bx3, Ax5, Bx1, Ax448, Bx1, Ax21, Bx1, Ax4, Bx2, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax5, Bx1, Ax2, Bx1, Ax2, Bx1, Ax1, Bx2, Ax4, Bx1, Ax1, Bx1, Ax1, Bx7, Ax2, Bx1, Ax5, Bx1, Ax2, Bx1, Ax3, Bx3, Ax4, Bx1, Ax1, Bx1"
314610_0.mid,"Ax404, Bx1257, Ax135",ABA,B:56.390s; A:1:55.640,1796,"A:0.936, B:0.976","Ax389, Bx1, Ax2, Bx1, Ax2, Bx2, Ax2, Bx1, Ax1, Bx1, Ax2, Bx1, Ax2, Bx1, Ax1, Bx4, Ax1, Bx1, Ax2, Bx9, Ax1, Bx1210, Ax1, Bx1, Ax1, Bx7, Ax2, Bx2, Ax4, Bx1, Ax1, Bx1, Ax1, Bx1, Ax2, Bx1, Ax2, Bx1, Ax130"
314053_0.mid,"Ax1828, Bx1434",AB,B:1:07.720,3262,"A:0.991, B:0.985","Ax1821, Bx2, Ax5, Bx5, Ax1, Bx1428"
314340_0.mid,"Ax729, Bx260, Ax335",ABA,B:1:11.740; A:1:32.580,1324,"A:0.976, B:0.932","Ax645, Bx2, Ax2, Bx1, Ax2, Bx2, Ax1, Bx4, Ax1, Bx2, Ax1, Bx2, Ax2, Bx1, Ax1, Bx230, Ax1, Bx7, Ax1, Bx2, Ax1, Bx2, Ax1, Bx4, Ax3, Bx1, Ax5, Bx1, Ax296, Bx2, Ax11, Bx22, Ax1, Bx8, Ax1, Bx3, Ax1, Bx51"
315880_0.mid,"Ax398, Bx1292, Cx502",ABC,B:1:10.960; C:2:54.470,2192,"A:0.990, B:0.944, C:0.911","Ax389, Bx1, Ax10, Bx1, Ax2, Bx1, Ax2, Bx5, Ax2, Bx1, Ax1, Bx1, Ax2, Bx1264, Cx3, Bx1, Cx1, Bx1, Cx1, Bx3, Cx8, Bx1, Cx491"
315942_0.mid,"Ax373, Bx608, Cx1444, Bx508",ABCB,B:19.880s; C:43.070s; B:1:28.050,2933,"A:0.983, B:0.966, C:0.962","Ax362, Bx1, Ax16, Bx1, Ax5, Bx1, Ax2, Bx3, Ax1, Bx4, Ax1, Bx589, Cx1, Bx4, Cx2, Bx2, Cx2, Bx2, Cx1, Bx1, Cx1399, Bx1, Cx6, Bx2, Cx5, Bx5, Cx1, Bx1, Cx1, Bx2, Cx1, Bx5, Cx2, Bx1, Cx1, Bx6, Cx1, Bx492"
315471_0.mid,"Ax1372, Bx2014, Ax418",ABA,B:1:13.740; A:2:29.110,3804,"A:0.972, B:0.968, C:0.765","Ax1247, Bx1, Ax1, Bx10, Ax1, Bx1831, Ax1, Bx29, Ax1, Bx5, Ax1, Bx4, Ax1, Bx1, Ax1, Bx1, Ax1, Bx1, Ax2, Bx1, Ax2, Bx1, Ax5, Bx2, Ax15, Bx1, Ax4, Bx1, Ax380, Cx1, Ax56, Cx1, Ax6, Cx1, Ax2, Cx1, Ax5, Cx1, Ax5, Cx1, Ax1, Cx2, Ax2, Cx1, Ax5, Cx1, Ax2, Cx1, Ax9, Cx1, Ax1, Cx2, Ax1, Cx1, Ax3, Cx5, Ax2, Cx2, Ax2, Cx12, Ax2, Cx2, Ax1, Cx3, Ax1, Cx3, Ax1, Cx2, Ax1, Cx2, Ax2, Cx6, Ax1, Cx5, Ax1, Cx26, Ax1, Cx14, Ax1, Cx41"
408019_0.mid,"Ax932, Bx1220, Ax351",ABA,B:1:11.020; A:1:57.990,2503,"A:0.981, B:0.914","Ax884, Bx2, Ax5, Bx2, Ax1, Bx8, Ax1, Bx3, Ax1, Bx14, Ax1, Bx969, Ax1, Bx189, Ax1, Bx33, Ax1, Bx18, Ax2, Bx1, Ax1, Bx2, Ax1, Bx1, Ax1, Bx3, Ax1, Bx1, Ax3, Bx1, Ax5, Bx1, Ax11, Bx1, Ax333"
408160_0.mid,"Ax574, Bx1619",AB,B:1:25.950,2193,"A:0.994, B:0.981","Ax564, Bx1, Ax1, Bx1, Ax2, Bx1, Ax1, Bx2, Ax2, Bx16, Ax1, Bx5, Ax1, Bx2, Ax1, Bx1592"
408864_0.mid,"Ax1610, Bx284, Ax135",ABA,B:1:30.940; A:1:53.050,2029,"A:0.991, B:0.964","Ax1576, Bx1, Ax5, Bx1, Ax1, Bx1, Ax2, Bx4, Ax3, Bx278, Ax1, Bx1, Ax1, Bx4, Ax1, Bx1, Ax2, Bx2, Ax1, Bx2, Ax2, Bx2, Ax4, Bx1, Ax132"
408433_0.mid,"Ax1103, Bx169, Ax1584",ABA,B:1:14.780; A:1:22.630,2856,"A:0.921, B:0.907, C:0.704","Ax991, Bx1, Ax11, Bx1, Ax15, Bx1, Ax2, Bx1, Ax1, Bx2, Ax1, Bx3, Ax1, Bx1, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx14, Ax1, Bx152, Ax1, Bx10, Ax1, Bx2, Ax1, Bx2, Ax1073, Cx1, Ax86, Cx1, Ax350, Cx1, Ax2, Cx2, Ax1, Cx5, Ax1, Cx1, Ax1, Cx3, Ax1, Cx2, Ax1, Cx4, Ax1, Cx2, Ax1, Cx1, Ax1, Cx3, Ax1, Cx33, Ax1, Cx50"
409065_0.mid,"Ax442, Bx596, Ax257, Bx1526",ABAB,B:56.700s; A:1:35.510; B:1:58.150,2821,"A:0.958, B:0.989","Ax426, Bx1, Ax15, Bx1, Ax1, Bx1, Ax11, Bx1, Ax1, Bx1, Ax2, Bx1, Ax1, Bx2, Ax1, Bx573, Ax1, Bx3, Ax1, Bx12, Ax2, Bx1, Ax1, Bx2, Ax3, Bx1, Ax8, Bx1, Ax247, Bx1, Ax7, Bx1, Ax1, Bx1, Ax4, Bx1, Ax3, Bx1, Ax4, Bx3, Ax1, Bx2, Ax1, Bx1468"
408897_0.mid,"Ax598, Bx907, Ax769",ABA,B:29.610s; A:1:31.460,2274,"A:0.969, B:0.980","Ax586, Bx1, Ax13, Bx2, Ax2, Bx3, Ax1, Bx9, Ax1, Bx887, Ax1, Bx5, Ax1, Bx2, Ax1, Bx5, Ax1, Bx1, Ax752"
409314_0.mid,"Ax861, Bx445, Cx292, Bx1180",ABCB,B:1:21.500; C:1:37.720; B:1:50.840,2778,"A:0.960, B:0.982, C:0.939","Ax410, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax5, Bx1, Ax5, Bx1, Ax11, Bx1, Ax400, Bx1, Ax7, Bx1, Ax1, Bx1, Ax2, Bx2, Ax3, Bx1, Ax2, Bx3, Ax1, Bx1, Ax1, Bx419, Cx1, Bx11, Cx1, Bx5, Cx1, Bx2, Cx1, Bx5, Cx1, Bx1, Cx2, Bx2, Cx1, Bx1, Cx1, Bx1, Cx1, Bx2, Cx1, Bx1, Cx6, Bx1, Cx11, Bx1, Cx275, Bx1, Cx1, Bx2, Cx2, Bx2, Cx1, Bx2, Cx1, Bx5, Cx1, Bx20, Cx1, Bx1110"
409402_0.mid,"Ax439, Bx1878",AB,B:42.900s,2317,"A:0.995, B:0.993","Ax437, Bx1, Ax5, Bx6, Ax1, Bx1867"
409522_0.mid,"Ax481, Bx438, Cx1567, Bx827",ABCB,B:35.910s; C:55.650s; B:1:57.770,3313,"A:0.956, B:0.960, C:0.946","Ax454, Bx2, Ax1, Bx1, Ax6, Bx1, Ax5, Bx1, Ax1, Bx1, Ax2, Bx1, Ax1, Bx3, Ax2, Bx1, Ax2, Bx4, Ax1, Bx4, Ax1, Bx2, Ax1, Bx5, Ax2, Bx413, Cx1, Bx21, Cx1, Bx4, Cx2, Bx2, Cx2, Bx4, Cx2, Bx1, Cx4, Bx1, Cx18, Bx1, Cx7, Bx1, Cx1312, Ax1, Cx166, Bx1, Cx15, Bx1, Cx12, Bx4, Cx3, Bx1, Cx1, Bx1, Cx1, Bx2, Cx4, Bx2, Cx1, Bx2, Cx1, Bx3, Cx1, Bx1, Cx1, Bx5, Cx1, Bx780"
408352_0.mid,"Ax1363, Bx942, Ax707",ABA,B:35.200s; A:1:09.270,3012,"A:0.989, B:0.978","Ax1342, Bx1, Ax3, Bx1, Ax5, Bx1, Ax2, Bx2, Ax1, Bx2, Ax1, Bx14, Ax2, Bx928, Ax2, Bx2, Ax2, Bx2, Ax1, Bx2, Ax696"
408833_0.mid,"Ax1535, Bx1921, Ax555",ABA,B:1:05.710; A:2:37.390,4011,"A:0.971, B:0.962, C:0.712","Ax1465, Bx1, Ax9, Bx1, Ax4, Bx5, Ax2, Bx10, Ax1, Bx2, Ax1, Bx1833, Ax1, Bx4, Ax1, Bx8, Ax1, Bx2, Ax1, Bx6, Ax1, Bx3, Ax1, Bx9, Ax4, Bx3, Ax2, Bx2, Ax2, Bx3, Ax2, Bx1, Ax2, Bx2, Ax1, Bx1, Ax1, Bx1, Ax3, Bx1, Ax5, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax20, Bx1, Ax530, Cx1, Ax2, Cx1, Ax30, Cx2, Ax1, Cx1, Ax1"
408940_0.mid,"Ax300, Bx331, Ax955",ABA,B:1:06.650; A:2:02.520,1586,"A:0.980, B:0.951","Ax277, Bx1, Ax28, Bx1, Ax5, Bx2, Ax1, Bx1, Ax1, Bx1, Ax3, Bx1, Ax2, Bx2, Ax1, Bx10, Ax1, Bx1, Ax1, Bx1, Ax1, Bx1, Ax1, Bx2, Ax1, Bx3, Ax1, Bx7, Ax1, Bx305, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx1, Ax2, Bx2, Ax4, Bx1, Ax5, Bx2, Ax2, Bx1, Ax11, Bx1, Ax880"
516189_0.mid,"Ax724, Bx683, Ax330, Bx2270",ABAB,B:42.780s; A:1:12.440; B:1:30.810,4007,"A:0.975, B:0.981","Ax709, Bx1, Ax1, Bx1, Ax2, Bx1, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx1, Ax2, Bx7, Ax1, Bx669, Ax2, Bx1, Ax1, Bx1, Ax1, Bx1, Ax2, Bx2, Ax3, Bx2, Ax8, Bx1, Ax323, Bx1, Ax8, Bx2, Ax1, Bx1, Ax1, Bx2, Ax2, Bx1, Ax2, Bx1, Ax1, Bx2, Ax1, Bx4, Ax1, Bx2223"
517277_0.mid,"Ax310, Bx838",AB,B:10.030s,1148,"A:0.985, B:0.988","Ax299, Bx1, Ax5, Bx1, Ax5, Bx3, Ax2, Bx1, Ax9, Bx1, Ax1, Bx3, Ax1, Bx1, Ax1, Bx5, Ax1, Bx808"
517605_0.mid,"Ax499, Bx2149, Cx513, Bx797",ABCB,B:45.630s; C:2:30.390; B:2:58.060,3958,"A:0.989, B:0.985, C:0.931","Ax473, Bx1, Ax1, Bx1, Ax1, Bx1, Ax1, Bx1, Ax2, Bx2, Ax2, Bx1, Ax2, Bx1, Ax1, Bx2, Ax1, Bx3, Ax1, Bx2043, Cx1, Bx1, Cx2, Bx5, Cx1, Bx9, Cx1, Bx1, Cx8, Bx1, Cx2, Bx1, Cx1, Bx1, Cx2, Bx1, Cx5, Bx1, Cx1, Bx1, Cx1, Bx1, Cx1, Bx2, Cx5, Bx1, Cx3, Bx1, Cx488, Bx1, Cx42, Bx1, Cx8, Bx1, Cx4, Bx1, Cx3, Bx1, Cx1, Bx2, Cx8, Bx1, Cx5, Bx1, Cx3, Bx1, Cx2, Bx1, Cx1, Bx2, Cx1, Bx1, Cx2, Bx2, Cx1, Bx12, Cx1, Bx758"
517656_0.mid,"Ax1109, Bx428, Ax134",ABA,B:1:21.290; A:1:41.220,1671,"A:0.968, B:0.908","Ax1069, Bx1, Ax10, Bx2, Ax1, Bx1, Ax2, Bx4, Ax3, Bx2, Ax1, Bx1, Ax1, Bx2, Ax1, Bx413, Ax1, Bx2, Ax2, Bx1, Ax1, Bx2, Ax4, Bx1, Ax6, Bx1, Ax6, Bx1, Ax129"
516717_0.mid,"Ax1063, Bx477, Ax489, Bx1169",ABAB,B:1:04.080; A:1:33.200; B:2:02.360,3198,"A:0.948, B:0.917","Ax420, Bx1, Ax8, Bx2, Ax1, Bx1, Ax1, Bx1, Ax2, Bx6, Ax1, Bx11, Ax1, Bx86, Ax1, Bx114, Ax1, Bx56, Ax1, Bx17, Ax1, Bx5, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx11, Ax1, Bx11, Ax1, Bx10, Ax1, Bx16, Ax1, Bx3, Ax1, Bx4, Ax1, Bx18, Ax1, Bx100, Ax1, Bx4, Ax1, Bx11, Ax1, Bx2, Ax1, Bx2, Ax1, Bx4, Ax2, Bx4, Ax10, Bx2, Ax387, Bx1, Ax5, Bx1, Ax1, Bx1, Ax2, Bx5, Ax2, Bx1, Ax1, Bx10, Ax1, Bx2, Ax1, Bx362, Ax1, Bx112, Ax1, Bx9, Ax1, Bx1, Ax1, Bx1, Ax1, Bx3, Ax2, Bx1, Ax371, Bx1, Ax6, Bx1, Ax18, Bx1, Ax2, Bx1, Ax1, Bx1, Ax1, Bx1, Ax1, Bx10, Ax1, Bx2, Ax1, Bx887"
517842_0.mid,"Ax1174, Bx312, Ax213",ABA,B:2:13.330; A:2:53.910,1699,"A:0.987, B:0.922","Ax1108, Bx1, Ax12, Bx1, Ax9, Bx1, Ax1, Bx1, Ax5, Bx2, Ax5, Bx3, Ax2, Bx1, Ax1, Bx3, Ax1, Bx1, Ax1, Bx2, Ax2, Bx13, Ax1, Bx295, Ax1, Bx4, Ax2, Bx4, Ax1, Bx1, Ax2, Bx2, Ax4, Bx1, Ax2, Bx2, Ax201"
516223_0.mid,"Ax607, Bx434, Ax428",ABA,B:44.240s; A:1:13.180,1469,"A:0.962, B:0.917","Ax567, Bx2, Ax4, Bx3, Ax5, Bx1, Ax4, Bx6, Ax1, Bx1, Ax2, Bx2, Ax1, Bx7, Ax1, Bx2, Ax1, Bx3, Ax4, Bx7, Ax1, Bx2, Ax1, Bx3, Ax1, Bx406, Ax1, Bx8, Ax2, Bx3, Ax13, Bx1, Ax2, Bx1, Ax400"
516413_0.mid,"Ax879, Bx864, Cx161",ABC,B:2:08.610; C:4:45.500,1904,"A:0.993, B:0.984, C:0.973","Ax860, Bx1, Ax3, Bx1, Ax2, Bx2, Ax1, Bx5, Ax1, Bx846, Cx1, Bx12, Cx1, Bx4, Cx2, Bx4, Cx158"
516425_0.mid,"Ax457, Bx832, Ax557, Bx717, Ax386",ABABA,B:51.980s; A:1:47.970; B:2:36.010; A:3:11.980,2949,"A:0.924, B:0.931","Ax390, Bx1, Ax9, Bx1, Ax4, Bx1, Ax2, Bx3, Ax2, Bx3, Ax4, Bx1, Ax2, Bx1, Ax1, Bx29, Ax1, Bx28, Ax1, Bx1, Ax3, Bx1, Ax1, Bx1, Ax2, Bx4, Ax1, Bx2, Ax2, Bx3, Ax4, Bx1, Ax1, Bx1, Ax1, Bx1, Ax1, Bx3, Ax7, Bx2, Ax2, Bx1, Ax2, Bx1, Ax2, Bx1, Ax3, Bx1, Ax1, Bx1, Ax5, Bx3, Ax3, Bx1, Ax5, Bx2, Ax10, Bx1, Ax10, Bx1, Ax10, Bx1, Ax1, Bx1, Ax3, Bx2, Ax4, Bx1, Ax4, Bx1, Ax5, Bx2, Ax3, Bx1, Ax8, Bx3, Ax2, Bx2, Ax2, Bx1, Ax10, Bx1, Ax10, Bx1, Ax5, Bx1, Ax2, Bx1, Ax5, Bx3, Ax1, Bx1, Ax3, Bx1, Ax1, Bx1, Ax3, Bx14, Ax1, Bx711, Ax1, Bx5, Ax1, Bx5, Ax1, Bx1, Ax6, Bx2, Ax5, Bx1, Ax476, Bx1, Ax12, Bx1, Ax3, Bx4, Ax1, Bx2, Ax1, Bx1, Ax2, Bx613, Ax1, Bx9, Ax1, Bx6, Ax1, Bx1, Ax1, Bx2, Ax2, Bx1, Ax2, Bx1, Ax2, Bx2, Ax1, Bx1, Ax3, Bx1, Ax5, Bx1, Ax8, Bx1, Ax4, Bx1, Ax330"
062072_0.mid,"Ax2178, Bx1722",AB,B:2:36.770,3900,"A:0.997, B:0.993","Ax2161, Bx1, Ax2, Bx1, Ax1, Bx1, Ax3, Bx1, Ax4, Bx2, Ax1, Bx1, Ax1, Bx1, Ax1, Bx5, Ax1, Bx2, Ax1, Bx1709"
062531_0.mid,"Ax1116, Bx1938, Ax1003",ABA,B:1:21.000; A:2:57.070,4057,"A:0.971, B:0.924","Ax1024, Bx1, Ax6, Bx1, Ax1, Bx2, Ax2, Bx1, Ax1, Bx1779, Ax1, Bx6, Ax1, Bx2, Ax1, Bx2, Ax1, Bx5, Ax2, Bx2, Ax3, Bx1, Ax2, Bx2, Ax13, Bx1, Ax2, Bx1, Ax921, Bx1, Ax9, Bx1, Ax7, Bx1, Ax6, Bx1, Ax24, Bx1, Ax7, Bx1, Ax3, Bx1, Ax4, Bx2, Ax10, Bx2, Ax13, Bx1, Ax3, Bx1, Ax3, Bx1, Ax2, Bx1, Ax2, Bx1, Ax1, Bx1, Ax3, Bx1, Ax2, Bx2, Ax1, Bx1, Ax2, Bx1, Ax1, Bx3, Ax1, Bx2, Ax1, Bx6, Ax1, Bx7, Ax1, Bx5, Ax1, Bx3, Ax1, Bx7, Ax2, Bx8, Ax1, Bx4, Ax1, Bx2, Ax1, Bx1, Ax1, Bx9, Ax1, Bx11, Ax1, Bx10, Ax2, Bx1, Ax2, Bx1, Ax1, Bx3, Ax1, Bx2, Ax1, Bx1, Ax3, Bx5, Ax1, Bx2, Ax2, Bx5, Ax3, Bx2, Ax2, Bx1, Ax2, Bx1, Ax1, Bx2, Ax3, Bx1, Ax1, Bx1"
063187_0.mid,"Ax343, Bx1411, Ax146",ABA,B:55.960s; A:3:07.370,1900,"A:0.951, B:0.976","Ax322, Bx1, Ax18, Bx1, Ax25, Bx1, Ax2, Bx1, Ax3, Bx2, Ax2, Bx1, Ax3, Bx4, Ax1, Bx2, Ax5, Bx7, Ax1, Bx1323, Ax2, Bx1, Ax1, Bx2, Ax1, Bx3, Ax1, Bx1, Ax1, Bx1, Ax3, Bx2, Ax2, Bx1, Ax3, Bx2, Ax1, Bx2, Ax7, Bx1, Ax137"
063556_0.mid,"Ax1512, Bx243, Ax1002",ABA,B:1:54.340; A:2:16.540,2757,"A:0.980, B:0.905, C:0.513","Ax1395, Bx1, Ax12, Bx1, Ax2, Bx1, Ax5, Bx3, Ax1, Bx4, Ax2, Bx2, Ax1, Bx2, Ax1, Bx6, Ax1, Bx7, Ax1, Bx8, Ax1, Bx224, Ax1, Bx111, Ax1, Bx2, Ax1, Bx6, Ax1, Bx8, Ax1, Bx2, Ax6, Bx1, Ax4, Bx2, Ax924, Cx1, Ax2, Cx1, Ax1"
062259_0.mid,"Ax1452, Bx1197, Ax264",ABA,B:1:05.970; A:1:50.210,2913,"A:0.974, B:0.956","Ax1385, Bx1, Ax1, Bx1, Ax5, Bx1, Ax2, Bx1, Ax3, Bx2, Ax3, Bx1, Ax3, Bx1, Ax1, Bx2, Ax2, Bx2, Ax2, Bx3, Ax1, Bx1142, Ax1, Bx39, Ax1, Bx11, Ax1, Bx3, Ax1, Bx3, Ax2, Bx1, Ax1, Bx4, Ax1, Bx2, Ax3, Bx1, Ax1, Bx1, Ax1, Bx1, Ax3, Bx1, Ax2, Bx1, Ax1, Bx2, Ax4, Bx1, Ax1, Bx1, Ax252"
063959_0.mid,"Ax638, Bx496, Ax821",ABA,B:26.430s; A:52.820s,1955,"A:0.958, B:0.904","Ax609, Bx1, Ax1, Bx2, Ax1, Bx1, Ax2, Bx3, Ax1, Bx1, Ax2, Bx2, Ax2, Bx2, Ax1, Bx12, Ax1, Bx474, Ax1, Bx2, Ax1, Bx4, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax2, Bx1, Ax5, Bx1, Ax7, Bx1, Ax6, Bx1, Ax2, Bx1, Ax8, Bx1, Ax784"
063452_0.mid,"Ax801, Bx1262, Ax896",ABA,B:1:04.600; A:2:21.620,2959,"A:0.943, B:0.918, C:0.573","Ax436, Bx1, Ax2, Bx1, Ax2, Bx2, Ax1, Bx1, Ax2, Bx1, Ax2, Bx4, Ax1, Bx10, Ax2, Bx36, Ax1, Bx41, Ax1, Bx30, Ax1, Bx20, Ax1, Bx39, Ax1, Bx11, Ax1, Bx11, Ax1, Bx5, Ax1, Bx15, Ax1, Bx23, Ax1, Bx2, Ax1, Bx2, Ax1, Bx24, Ax1, Bx72, Ax1, Bx11, Ax1, Bx9, Ax1, Bx20, Ax1, Bx2, Ax1, Bx54, Ax1, Bx14, Ax1, Bx2, Ax1, Bx24, Ax1, Bx57, Ax1, Bx23, Ax1, Bx11, Ax1, Bx51, Ax1, Bx109, Ax1, Bx41, Ax1, Bx39, Ax1, Bx8, Ax1, Bx8, Ax1, Bx44, Ax1, Bx27, Ax1, Bx14, Ax1, Bx35, Ax1, Bx96, Ax1, Bx72, Ax1, Bx32, Ax1, Bx8, Ax1, Bx687, Ax1, Bx26, Ax1, Bx6, Ax1, Bx2, Ax1, Bx2, Ax2, Bx1, Ax1, Bx1, Ax2, Bx1, Ax2, Bx1, Ax4, Bx2, Ax1, Bx3, Ax6, Bx1, Ax488, Cx1, Ax5, Cx1, Ax3, Cx1, Ax2, Cx1, Bx1, Ax1, Cx1, Ax2, Cx1, Ax2, Cx1, Ax2, Cx1, Ax2, Cx1, Ax1, Cx2, Bx1, Ax1, Cx1, Ax1, Cx2, Ax1, Cx2, Ax1, Cx3, Ax1, Cx1, Ax1, Cx2, Ax2, Cx1, Ax1, Cx5, Ax1, Bx1, Cx2, Ax1, Cx3"
063446_0.mid,"Ax849, Bx1828",AB,B:43.820s,2677,"A:0.997, B:0.993","Ax846, Bx1, Ax1, Bx8, Ax1, Bx1820"
063687_0.mid,"Ax490, Bx1407, Cx353",ABC,B:22.410s; C:1:25.870,2250,"A:0.986, B:0.968, C:0.933","Ax467, Bx1, Ax5, Bx1, Ax3, Bx1, Ax4, Bx1, Ax1, Bx2, Ax1, Bx2, Ax1, Bx2, Ax1, Bx8, Ax1, Bx7, Ax1, Bx1341, Cx1, Bx11, Cx1, Bx2, Cx1, Bx8, Cx2, Bx3, Cx1, Bx2, Cx1, Bx1, Cx1, Bx2, Cx2, Bx1, Cx1, Bx1, Cx9, Bx2, Cx1, Bx1, Cx6, Bx1, Cx337"
062287_0.mid,"Ax1622, Bx1175, Ax330",ABA,B:46.070s; A:1:26.510,3127,"A:0.941, B:0.950","Ax1462, Bx1, Ax7, Bx1, Ax2, Bx2, Ax1, Bx2, Ax8, Bx2, Ax3, Bx1, Ax3, Bx1, Ax1, Bx2, Ax1, Bx3, Ax1, Bx4, Ax2, Bx1, Ax3, Bx2, Ax1, Bx1, Ax2, Bx1, Ax1, Bx6, Ax1, Bx5, Ax1, Bx2, Ax1, Bx14, Ax1, Bx11, Ax1, Bx1059, Ax1, Bx3, Ax1, Bx5, Ax2, Bx1, Ax1, Bx1, Ax2, Bx4, Ax2, Bx1, Ax5, Bx1, Ax1, Bx2, Ax1, Bx1, Ax2, Bx1, Ax297, Bx1, Ax6, Bx1, Ax8, Bx1, Ax2, Bx1, Ax1, Bx2, Ax16, Bx1, Ax70, Bx1, Ax43, Bx1, Ax9, Bx1, Ax3"
063943_0.mid,"Ax506, Bx1122, Ax262",ABA,B:33.090s; A:1:15.860,1890,"A:0.963, B:0.979","Ax494, Bx1, Ax6, Bx1, Ax2, Bx5, Ax1, Bx1, Ax1, Bx8, Ax1, Bx1096, Ax1, Bx2, Ax1, Bx1, Ax2, Bx1, Ax2, Bx2, Ax1, Bx1, Ax2, Bx1, Ax256"
